0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
-0.6385843;-0.24127114;-0.3375361;-0.5230175;-0.547674;-0.1814464;-0.08565361;-0.23199421;-0.15343677;0.43886948;-0.16122198;0.026355432;-0.18952365;-0.16155417;-0.31997618;-0.3230165;0.15495276;-0.06539013;-0.28115603;-0.45460945;-0.35268527;-0.32926282;-0.113138415;-0.47044435;0.085085645;-0.3096727;-0.39068833;0.4970677;0.08973831;-0.6120579
0.6590375;0.8844085;0.55031556;0.69794846;0.27288935;0.55400604;0.53956544;1.0740741;0.43439218;0.9565883;0.25918972;0.42778575;0.47370714;0.67605454;0.50029254;0.054802574;0.83088195;0.6617149;0.81043154;0.44436648;0.8544482;0.7191093;0.8596086;0.5749446;0.7580676;0.6703925;0.80505675;0.4169644;0.5416641;0.539897
-0.2015175;0.24311423;-0.20588513;-0.00017809123;0.31493673;0.26595476;-0.07648564;0.08288439;-0.22157985;-0.20444287;-0.0684301;-0.36902753;0.07928812;0.2275815;0.3463455;0.05763599;-0.25671038;0.19514915;-0.050574232;0.081575185;0.30747434;-0.069196686;-0.11844423;-0.2577217;0.17329752;-0.59675604;-0.22033176;0.13462916;0.045908667;-0.24023531
0.10036606;0.21968062;-0.05659121;0.14794958;0.29080808;0.24963693;-0.06385008;0.12237661;-0.00984112;-0.42201057;0.16965431;0.47221076;-0.025439214;-0.48971066;0.09124053;-0.12148135;-0.4350264;0.029263418;-0.15396284;0.005714428;0.15085228;-0.2176977;-0.34450367;0.05906444;0.3889079;0.19266017;-0.20453846;-0.06386918;0.27349272;-0.021090185
0.5505328;-0.08842692;0.5945096;0.3362053;0.25683156;0.30295062;0.16146415;0.3316067;0.3011019;0.4140997;0.58018947;0.09763874;0.3768472;0.1766105;0.06294695;-0.11095564;-0.0066504437;0.21500184;-0.10669485;-0.03116407;-0.3389315;0.15061413;0.33444163;0.049780454;0.374197;0.3752772;0.411951;0.013206184;-0.0860526;0.15306582
-0.927883;-0.8535751;-1.0373936;-0.6539649;-1.0154196;-0.54009235;-0.5709356;-0.8720877;-0.40381747;-0.09020558;-0.28914282;-0.4865168;-0.42337173;-0.4932414;-0.8692076;-0.21224399;-0.65075225;-0.5884681;-0.40708545;-0.6622911;-0.33992973;-0.47327465;-0.58897775;-0.747723;-0.29789767;-0.7557615;-0.61955714;-0.3426646;-0.34223342;-0.3427259
-0.45537716;-0.5711361;-0.044301283;-0.19680114;-0.21047501;-0.77493894;0.28400388;-0.64250046;-0.41046017;-0.33008245;-0.7342638;-0.021242155;-0.47208947;-0.20567821;0.13985753;-0.42784512;-0.55882025;-0.6456041;-0.35939968;-0.21120107;-0.25922325;-0.281084;-0.3092662;-0.41447276;-0.6751173;-0.19855285;-0.19716866;-0.46465153;-0.29524732;-0.18239427
-0.07967178;0.3204731;-0.12840755;0.05304284;0.21685688;0.6312424;0.09452876;0.093871005;0.19551362;-0.20036262;0.314099;0.28168544;-0.024487;-0.23715314;0.04208986;-0.07281516;0.2395855;0.2915786;0.02086334;0.093825154;0.40546504;0.10732125;-0.3709925;0.46710965;0.25080985;0.04983786;-0.025313515;-0.13349159;0.2828979;0.13348931
0.04728166;0.17282672;1.2344062;-0.21361685;0.66330785;0.31339133;1.0259249;0.38408628;1.3997543;0.7061965;1.180688;0.18836619;0.9356675;0.7365046;0.41809544;0.9202417;0.49045584;0.97456807;0.37249243;0.40429944;0.6559057;0.41230792;0.8487177;0.57121885;0.7631147;0.7832742;0.48502028;1.1273383;0.02299498;0.43675467
-0.17149952;-0.06613651;0.51947236;0.43287838;-0.18481058;0.14632282;0.33437404;-0.20594102;0.1757266;0.9007027;0.1734141;0.50907063;-0.24089757;0.05449476;0.09897869;-0.43541571;-0.11732323;0.086036645;0.29751474;0.10004885;-0.19354056;0.044207983;0.122415625;-0.23089811;0.060671937;0.09685922;0.17943308;-0.23672555;0.08138779;0.20518245
-0.18263458;0.1628066;-0.38764003;0.19874656;-0.4342872;0.2666824;-0.014278257;-0.33991703;-0.024080427;-0.04464997;0.038187172;0.17442209;-0.09831836;-0.23449887;-0.14795694;-0.289551;-0.07855951;0.22909245;0.3595616;-0.33730686;0.09398218;-0.25131485;0.25729713;-0.13994983;0.14947096;-0.47996318;-0.24581343;0.036592647;-0.14211439;-0.25445578
0.06942622;0.1481841;0.22537579;0.1388267;0.17963791;-0.15398689;0.15456636;-0.19130677;0.2176128;-0.06754535;-0.0166236;0.18686213;0.106989995;-0.14997399;0.07529186;-0.16969517;0.08603335;-0.14432323;0.24080849;0.0386312;-0.09916868;0.10037943;-0.30197582;-0.048726525;0.022601284;0.20534603;0.14612642;-0.21679917;0.01865314;0.104980685
-0.27410802;0.17640927;-0.39937815;0.29235488;-0.40768352;0.1970332;-0.7017642;-0.20303907;0.124357656;-0.21283896;0.033184897;0.12884541;-0.46276993;-0.63079137;-0.09746061;0.10476074;0.001600769;0.30058205;-0.030900607;-0.056011874;-0.14393948;-0.06746297;-0.60109144;-0.57580173;0.21171758;-0.025377203;-0.260782;-0.19540717;0.08053448;-0.06536874
-0.16862664;-0.20382027;-0.036833137;0.0396923;0.30349058;0.14508532;0.38041872;-0.17452581;-0.010793561;0.1727144;0.21592279;0.3469071;-0.21595721;0.32527974;0.4001341;0.044226483;-0.42668748;0.059399538;-0.016172992;0.1325453;0.35977533;-0.07525798;0.2704532;0.10393201;-0.008627381;-0.041207533;0.021129854;-0.068251036;0.22767156;0.2983291
0.34019879;0.11587101;0.05282512;-0.10981999;0.17674953;0.1388437;0.2655331;-0.26723722;0.08275337;0.113037705;-0.20435086;-0.27414212;0.2937052;0.26918718;0.14455886;0.022535263;-0.7471886;-0.105344824;0.651606;-0.09443446;-0.010042527;-0.07087157;-0.05409063;0.030828878;0.3325623;-0.013502188;0.2174298;0.2749998;-0.096354485;-0.23726997
-0.5494758;-0.14426467;-0.6029901;-0.30246732;0.037421796;-0.22942737;-0.33440775;-0.7150634;-0.28615376;-0.6127762;-0.09377518;-0.2705711;-0.46424016;-0.50153714;-0.6944964;0.035109635;-0.41109803;-0.2521432;-0.01389649;-0.2494656;0.13079216;-0.7431991;-0.43931648;-0.13400553;-0.39131004;-0.29211453;-0.8097053;-0.51510966;-0.44237894;-0.43675604
-0.24041246;-0.20680065;-0.51958126;0.15624261;-0.27749667;0.37379956;-0.18636234;0.21196611;-0.22109777;-0.24921317;-0.40483952;-0.10888594;-0.055793814;-0.5673059;-0.010074958;-0.21553458;0.412052;0.01005286;0.3560739;-0.23718211;-0.04991177;0.13623105;-0.031331576;0.083632894;-0.2458229;-0.26002127;-0.2292448;0.19482622;0.11491986;-0.07455792
-0.11215334;-0.28106445;-0.30525714;0.19201444;-0.41587675;-0.5218323;-0.70540667;0.022157177;0.2903039;-0.4745388;-0.1334113;-0.15868644;-0.3547091;-0.10285492;-0.24279578;0.20217486;0.11562482;-0.2942561;-0.028870678;-0.37678492;-0.03612936;0.16502452;0.046126902;-0.30817625;-0.31514752;0.31617492;0.07305849;-0.34621277;-0.16193956;0.14534046
0.2512419;-0.2731058;-0.030918097;-0.65656716;0.22541924;-0.24553278;0.03713115;0.4164293;0.053032182;-0.7632618;-0.30907503;-0.53021014;0.3379915;-0.037943833;0.31278336;0.1268554;-0.16696303;-0.50625765;-0.5057677;-0.44794306;-0.5202659;-0.02038426;-0.16172974;0.14975922;-0.017523497;0.055768356;0.39965504;0.06318686;0.11500492;-0.41955778
-0.25611323;-0.5566909;-0.25482637;0.033478424;-0.010335366;0.1302579;-0.25128204;-0.40205467;-0.6302967;-0.3809015;-0.14282362;0.021852117;-0.40537623;-0.6960903;0.068600364;-0.56913847;-0.38717946;-0.13383807;-0.4767283;-0.056827705;-0.25297952;-0.09248129;-0.16411588;-0.26844543;-0.21829145;-0.32928637;-0.22263741;-0.36009297;0.2075418;0.0394542
-1.0947915;-0.8172611;-1.0133094;-0.8547969;-1.0126681;-0.6260597;-0.8367938;-1.3591937;-0.7608144;-0.39097056;-0.8506432;-0.7853062;-0.48731205;-0.5117938;-0.82217574;-0.7698628;-0.83352727;-0.3787489;-0.24152511;-1.1400706;-0.82427734;-0.8252882;-0.51035535;-1.164705;-0.64147604;-0.71158975;-0.8098496;-0.19979201;-0.35723078;-0.8312187
0.18363222;0.48710075;0.35855845;0.38207486;-0.18454818;0.72297037;-0.034285847;0.19282992;0.7312168;1.2069465;0.6474994;0.5792153;0.5164315;0.30958673;0.07870118;0.112232715;0.4684549;0.18442495;0.6774413;0.10954383;0.6150884;0.21083136;0.52547383;0.5660256;0.17528574;0.36052528;0.43321314;0.027664565;0.432946;0.12872697
0.42162356;0.10053917;0.20764136;0.12470282;0.23205942;0.34885406;0.081577614;0.6083605;-0.1276632;0.49348283;0.37522897;-0.22253779;0.64116746;0.45525143;0.18201113;0.11455157;0.1122616;0.41026387;0.19071466;0.16929966;0.40916172;0.12078559;0.6671014;0.5154656;-0.140248;0.04764527;0.2563995;0.7264798;0.12069564;0.20318785
-0.4930069;-0.3151227;-0.29475233;-0.5331135;-0.30437455;-0.5794759;-0.24590003;-0.35332248;-0.40373495;-0.36369967;-0.39033988;-0.44926956;-0.40966997;-0.28593144;-0.56037337;-0.37257832;-0.6053847;-0.3026309;-0.28980505;-0.38061476;-0.54487246;-0.6274507;0.011567031;-0.5972605;-0.26981238;-0.4863941;-0.61406493;-0.5052062;-0.43302396;-0.6226593
-0.14250135;0.0041167736;-0.040564183;-0.034010716;-0.021170443;0.15396471;0.18876505;-0.05148388;-0.049640592;0.005531974;0.27950305;-0.3593802;-0.53596777;0.22825785;-0.101532005;-0.29804114;0.037836533;0.228605;0.106080346;0.2879226;0.29303592;0.17283522;-0.12853809;0.17250791;-0.046768554;-0.13527077;0.17934415;0.18419433;-0.06256997;-0.23844114
-0.21600543;0.048348617;-0.032642726;0.37167212;0.07186519;-0.0052067908;0.37322846;-0.08693835;-0.1340357;-0.32216796;-0.03073473;-0.040770486;-0.41776904;-0.23122458;0.0028328076;-0.30614376;0.20285487;0.1337667;-0.53696185;0.11720875;0.5333254;-0.0007032007;0.029601077;0.036803447;0.021361325;-0.1116997;-0.15081882;0.13005698;0.072433546;-0.020763565
0.16484296;-0.20663185;0.20015328;0.045898482;-0.101526715;0.29832593;0.006488257;-0.18864381;0.020342259;0.18068846;-0.32629684;-0.09372189;0.353692;0.31812832;0.1303204;-0.074263185;0.2498883;-0.13905859;0.22797097;0.15344293;-0.08220397;-0.07532214;0.5138565;-0.0834652;-0.419117;-0.12099753;0.03571313;0.22156772;0.16887352;-0.18096198
0.050566252;-0.049018092;-0.37562206;-0.041702565;-0.23378341;-0.005391425;-0.101331376;-0.24319677;-0.2561404;-0.20759046;-0.01602286;-0.022238413;-0.17130812;-0.22263427;-0.11864114;-0.30397734;-0.45964745;0.057231672;0.4456128;-0.28050122;-0.035199024;-0.21903804;-0.40223143;-0.21090497;-0.3168319;-0.29205543;-0.38281083;-0.20838362;-0.13617942;-0.02688061
0.24329616;-0.13760443;0.17976747;0.47855902;0.03687409;-0.113583304;-0.040421218;-0.019060126;0.114164226;-0.61198467;-0.075555466;0.15489432;-0.18040273;-0.14384356;0.31789976;0.13766736;0.3321042;-0.42071655;-0.112283975;0.29640624;0.12584187;0.2465759;-0.20038688;0.10171759;-0.2663175;0.3710524;0.29809618;-0.45323077;0.42134523;0.33490774
-0.1844324;-0.09185751;0.07793422;0.099940546;0.04615202;0.05732546;0.0373243;0.44567725;0.092497826;0.5064532;-0.038195718;0.238668;0.06072282;0.13691393;0.35884917;-0.28146133;0.30312172;-0.049585067;-0.41623697;0.28925106;0.065474115;0.25360447;0.39898384;0.08166378;0.15451117;0.036258083;0.023141574;0.27516493;0.42193618;0.33441085
-0.23295443;-0.52480793;-0.09575976;-0.32701823;-0.32350132;-0.46195048;-0.49001282;-1.085339;-0.37264082;-0.07541277;-0.9244343;-0.26029125;-0.2096881;-0.006566636;-0.35179037;-0.33582705;-0.37491497;-0.13261089;-0.07745952;-0.4996551;-0.21915558;-0.3105755;0.20751482;-0.55008787;-0.43889952;-0.3448496;-0.35006785;-0.3861739;-0.25925124;-0.23146866
-0.120770656;0.16505851;-0.1482967;-0.2655687;0.029372767;0.09752544;-0.22975993;0.37840092;-0.2492091;-0.33416584;0.047983848;-0.32013568;0.33214015;-0.07143568;0.043452702;0.0084578805;0.20304196;-0.013470253;-0.07424879;0.025356548;-0.039166253;-0.29854494;-0.13123925;-0.04906122;0.10432554;-0.086247176;-0.18604189;-0.030573003;0.03078274;-0.054324877
-0.3488378;0.124803975;-0.5347884;-0.3985967;-0.3022386;-0.263537;-0.64283955;-0.49995664;-0.84866923;-0.15062405;-0.2920956;-0.9305192;-0.57021433;-0.04473702;-0.68321216;-0.3539901;-0.6297301;-0.4815309;-0.12560266;-0.3153106;-0.18054624;-0.4832104;-0.53193325;-0.5944518;-0.5849365;-0.96325123;-0.5143093;-0.31559268;-0.5964689;-0.41017115
-0.90415174;-0.71755296;-0.8587685;-0.26841372;0.0636872;-0.43363428;-0.54896605;-0.42579946;-0.5569492;-1.0181116;-0.56572276;-0.29732603;-1.2732792;-0.97017384;-0.5289254;-0.8274311;-0.39375857;-0.59274334;-0.35766277;-0.35188764;-0.02730846;-0.78358376;-0.7459932;-0.46912527;-0.63358694;-0.40976688;-0.94064844;-0.5087867;-0.11256486;-0.23899794
0.21472447;0.2871572;-0.3087999;0.11938659;0.10713794;0.2784253;0.37807205;0.6483306;0.063442536;0.53929955;0.10793519;-0.0066589513;0.105167285;-0.06468782;0.18365744;0.27952397;0.4363986;0.29124087;-0.5290082;0.10694516;0.3637716;0.5400474;0.18357575;0.36800686;0.59789205;0.451043;0.38952744;0.500436;0.2339629;0.16731785
0.24364421;0.33043888;0.6305987;-0.2111771;0.4672191;0.21764274;0.7074483;0.009625401;0.39723215;0.8338329;-0.005754314;-0.18904036;0.7328008;0.6536656;0.21680272;0.58702165;-0.16567944;0.46893018;0.38375947;0.09374046;0.27377018;0.34097502;0.74565834;0.26797014;0.17804721;0.34622186;0.27864927;0.33458143;-0.17581663;0.3842637
0.17963003;-0.36638397;-0.35084632;-0.2708389;-0.11494917;-0.3446614;-0.541583;-0.17912383;-0.007391943;-0.26969966;-0.064677924;-0.044409726;0.0567425;-0.31515047;0.13337868;-0.007674347;0.114463344;0.03760919;-0.06045318;-0.12248654;-0.014791424;-0.028647676;0.073474154;-0.15732989;0.055590387;0.00020801276;0.05972501;-0.19738737;-0.0047497414;-0.01547895
0.29663864;0.289825;0.36664733;0.49712795;0.43217194;0.35855827;0.48600522;0.8974545;-0.025017299;0.46840367;0.7376576;0.7129229;0.27109334;0.48149538;-0.057816822;0.23798494;0.5245008;0.5760031;0.1822802;0.73015904;0.7650117;0.18546781;0.2931418;0.14331137;0.40034539;0.044780985;0.24001428;0.38053095;0.34858656;0.56285834
0.28231892;0.3739846;0.23445015;0.46353427;0.66444904;0.13094485;0.15750572;0.041000772;0.37216425;0.083441116;0.62247384;-0.019124275;-0.09583913;0.8717427;0.3033762;0.62987185;0.20441723;-0.07733227;-0.50919646;0.46467966;0.8071836;0.26869768;0.12373025;0.050212298;0.017438151;0.5803722;0.18631488;0.07370161;0.4843982;0.29123247
-0.12856187;-0.46233815;0.035111427;0.17421444;-0.2870294;-0.45698333;-0.4236327;-0.534718;-0.089486554;-0.011638616;0.38296634;-0.41183117;-0.6345978;-0.6017393;-0.09203112;-0.05992883;-0.77162105;-0.91579247;-0.15445876;-0.48057216;-0.6412915;-0.49012598;-0.53421336;-0.36267757;-0.45959365;-0.14051104;-0.59984094;-0.5733571;-0.3648563;-0.18661004
0.07813033;-0.18627617;0.12528107;-0.36237183;0.15031902;-0.34503058;-0.08295573;-0.3699731;0.053106222;-0.68912894;-0.069559924;-0.21971709;-0.108745165;0.01183772;-0.22161503;-0.02428379;-0.3859819;-0.02132953;-0.055447206;-0.21267016;-0.18082777;0.3118186;0.5684646;0.024217645;-0.05423756;0.0764713;0.26091373;-0.14311603;-0.16088508;-0.013554305
0.38046357;0.38113374;0.21213908;-0.0728305;0.30448544;0.1669828;0.4310999;-0.0318872;0.38499686;0.47601864;0.25332156;-0.037499603;0.4378943;0.56986743;0.59572214;0.39524695;0.15821062;0.47748291;0.5092593;0.07715251;-0.25818962;0.6156361;0.2640017;0.29428586;0.9008894;0.1627614;0.54621065;0.4748268;-0.32166618;0.17981529
-0.09486253;0.19304189;-0.31878406;-0.11111431;0.27418488;0.36464846;-0.021190822;0.015322168;-0.33738497;0.018460631;-0.032198604;-0.030292716;-0.37013143;-0.2955625;0.21805695;-0.37843502;-0.2070446;0.11632492;0.047649812;0.13430578;-0.14402106;0.13694853;-0.27105105;0.29721195;0.24284348;-0.49052602;0.011160474;-0.036659256;0.04503951;-0.08517356
-0.023338404;0.2838624;0.4125198;0.37588233;-0.14368947;0.3948144;0.3637256;0.26062247;0.3767649;0.29233375;0.5010577;0.4654276;0.020390226;0.2658425;0.6332685;0.41187808;0.60389274;0.47927237;0.010609751;0.26505062;0.2642654;0.40587348;0.48491713;0.37922525;0.1836972;0.505067;0.40743154;-0.14958741;0.4674461;0.65654325
0.058396127;0.017939102;0.65526384;0.1737001;0.015400194;0.0014645219;-0.06077553;-0.41600624;0.29881132;-0.67948884;0.08903205;-0.11067112;0.023497174;-0.10419915;0.15498531;0.115053795;0.0047086393;0.17666373;0.022139162;0.41925463;0.018945549;0.3524991;0.20596658;0.20507416;-0.3733151;-0.055776253;0.41663265;-0.50064814;-0.10108711;0.3263468
-0.18297377;-0.83290565;-0.55043167;-0.5178254;-0.29768816;-0.2798795;-0.4885447;0.09584504;-1.3505036;-0.9087827;-0.049905583;-0.22218019;0.021440908;-0.21071947;0.18480141;-0.26276815;-0.32534617;-1.1999953;-0.47327876;0.074980445;0.32201648;-0.058290586;-0.2016111;0.40260628;-1.1140317;-0.76303;0.018366829;-0.4709047;0.09415114;-0.36301506
-0.18533471;-0.41637498;0.3667321;0.02814965;0.34434196;-0.62746435;0.28124496;-0.3133289;0.44755524;-0.2616869;-0.14223649;-0.18512148;-0.17586896;0.37812036;0.098294556;0.17898262;-0.2930571;-0.22659433;0.72460747;-0.114397764;-0.12160851;-0.25393394;0.04523929;-0.011049326;-0.5049828;0.21041682;0.078165546;-0.39576107;-0.09812536;-0.22531351
-0.12527779;-0.0004986465;-0.41229868;-0.19299051;-0.23037495;0.31487054;0.18122302;0.21269192;-0.20410174;0.56978977;-0.12987913;0.26920283;-0.05732482;0.22138955;-0.31270438;-0.3147417;-0.00958568;0.17406741;0.47506335;-0.35976297;0.09100135;-0.2589316;-0.09430575;-0.26153454;0.7472031;-0.078129604;-0.092518404;0.35030657;-0.03386659;-0.39905643
-0.4155907;-0.48879185;-0.46519873;-0.24387483;0.19358797;-0.5188805;-0.058725677;-0.053757634;-0.06844538;-0.55312365;-0.21453632;-0.06203837;-0.38955334;-0.35610005;0.05196911;0.17241582;0.29318652;-0.3283223;0.2163291;-0.53675324;0.051710762;-0.17929438;-0.3020301;-0.3009014;-0.28704292;-0.029659204;-0.22585416;-0.0008458607;-0.088272564;-0.09307678
-0.16160108;-0.09160278;-0.046138827;-0.036791075;-0.025549317;0.23131445;0.21799462;0.42858303;0.25139588;0.2521001;0.1470887;0.21936634;-0.07039167;0.12992749;0.19054016;-0.0501519;-0.073095016;-0.17530705;-0.040810924;0.05234609;-0.0073259748;0.09842484;-0.44406414;0.18648176;0.17245895;-0.100515045;0.27266574;0.11604544;0.14240149;0.27082726
0.4304851;0.20059447;0.7938127;0.46241066;0.26121366;0.44784373;0.24210915;0.47813022;0.38799036;0.08083594;0.5232508;0.44439262;0.4178311;0.68244404;0.33657333;0.042348113;0.3524351;0.24697551;0.6069003;0.44133398;0.4377007;0.33756185;0.31332377;0.42711338;0.38285905;0.46099845;0.72449243;0.33190155;0.55654967;0.25368422
0.20997426;0.29082033;0.33342656;0.14229198;0.092404105;-0.3200793;0.25232828;0.6584338;0.37002945;-0.11732418;0.069321655;-0.09708883;0.4462254;0.10260917;0.6788839;0.37041968;0.09667303;-0.1846695;-0.19147427;0.31958807;-0.06681507;0.14066797;-0.2234747;0.74496347;0.17388369;0.1860232;0.5901592;-0.13913897;0.14222692;0.20266046
-0.0132117355;0.09812381;0.3408825;0.094672725;0.1854418;0.3677599;0.04429473;-0.22699158;0.37262335;-0.088559546;0.6758693;0.1964927;0.27048346;0.21746697;-0.02475748;0.2077027;0.04533828;0.18667072;0.19941042;0.41024625;0.22662582;0.2382937;-0.11958494;0.18343146;-0.19595516;0.39008448;0.18735059;0.046082526;-0.27541775;0.46381646
-0.6003644;-0.43788606;-0.20172405;-0.27419966;-0.27408;-0.08730197;-0.36948454;-0.31035018;-0.11124794;-0.42416382;0.044421498;-0.22071578;-0.21621095;-0.37774876;-0.31291786;-0.23717603;-0.22656082;-0.6134968;-0.18617569;-0.07722008;-0.26979306;-0.2503509;-0.18681504;-0.3210501;-0.4552443;0.029040352;-0.38287413;-0.17332083;-0.13367234;-0.094262645
0.2573758;0.38566977;0.23286353;0.20084065;0.24070983;0.08800377;0.20635292;0.16566141;-0.12604192;0.28478494;-0.21264769;0.17417295;0.11594082;0.46431342;0.34189838;0.33087045;0.47243908;0.39039057;0.059801403;0.54911965;0.2834329;0.4134398;0.16574454;0.28085342;0.47334373;-0.024653412;0.122085005;0.44626164;-0.015114732;0.20004608
0.34493104;0.07678494;0.062961616;0.01753017;0.20492275;0.8730734;0.026919078;0.074789934;0.41335037;0.2559098;-0.2663944;-0.15177554;0.38605267;0.49873367;0.112758435;0.22793822;0.14448918;0.086477116;0.64890015;0.2896031;0.06129792;0.073888436;0.86413366;0.20654151;0.29099387;0.15202;0.31319702;0.1819805;0.41634065;0.02070824
-0.22822943;-0.30210182;-0.15196998;-0.11434087;-0.3249839;-0.1887344;-0.20803925;-0.22603922;-0.1514511;-0.25797516;-0.29719585;-0.31473702;-0.094069816;-0.43258762;-0.5957888;-0.45958263;-0.39398798;-0.09209782;-0.68394536;-0.16749018;-0.6659075;-0.5648807;-0.030448243;-0.20929365;0.18113507;-0.3428086;-0.3950267;-0.022086471;-0.39256752;-0.28670576
-0.5979335;-0.30843085;-0.49950275;-0.0027374849;-0.49802446;-0.6011286;-0.50213706;-0.06310599;-0.39599192;-0.45832554;0.12139742;-0.32169583;-0.40466115;-0.58454216;-0.49615535;-0.46868113;-0.4745728;0.004086815;-0.5495109;-0.19489655;-0.6749901;-0.5987569;-0.044948254;-0.62425816;-0.14722632;-0.4163299;-0.7172823;-0.047124512;-0.49584785;-0.4610047
-0.14584254;0.052735336;-0.20197777;-0.20249969;-0.013484392;-0.05462693;-0.25736156;0.01219236;0.15557404;-0.42790458;-0.5840715;0.13292643;-0.16309248;0.4068714;0.042503238;0.18777843;-0.4467524;-0.4059477;-0.55042857;0.010187696;0.06650934;-0.08167695;0.05290519;-0.09739794;-0.41774845;0.099754885;-0.13232392;-0.27331936;0.13021316;0.13023749
-0.3494149;-0.39169115;-0.48760298;-0.5232384;0.05378304;-0.56271803;-0.11174015;-0.04001832;-0.30867055;-0.73778874;-0.42071056;-0.2992411;-0.16923596;0.08261819;-0.16433983;0.038159084;-0.2718724;-0.23176885;-0.2384566;-0.17996128;0.089056015;-0.32234967;-0.21130085;-0.19362187;-0.19884422;-0.58564544;-0.08717911;-0.19218549;-0.17619538;-0.17113976
-0.376196;-0.06388084;-0.59004945;-0.108860396;-0.60666084;-0.62280506;-0.57673156;-0.010973558;-0.055403624;-0.66760635;0.18354516;-0.24000579;-0.7400803;-0.64477444;-0.065388024;0.12080899;-0.4763249;-0.3576463;-0.0149278315;-0.31515443;-0.06993957;-0.16795021;-0.9980629;-0.1941549;-0.27563506;-0.30978084;-0.13418348;-0.2748098;-0.31240755;0.0333263
-0.32682872;-0.32031196;-0.58133495;-0.17016232;-0.3005591;-0.18169472;-0.097852096;-0.19122954;-0.7375594;-0.24091643;-0.47705114;-0.31550252;-0.58209026;-0.17138287;-0.27485532;-1.0620496;-0.688558;0.0021471307;-0.28030977;-0.814632;-0.7113958;-0.47383356;0.14777607;-0.4004462;-0.19732267;-0.4091637;-0.5151644;0.030006565;-0.37774798;-0.2209765
-0.4222038;-0.46636453;-0.6363011;-0.40997165;-0.5041774;-0.31929743;-0.76774687;-0.434606;-0.4509509;-0.23632365;-0.26969883;-0.37159663;-0.2674312;-0.3410122;-0.30347195;-0.5850534;-0.3190941;-0.027909353;-0.2987338;-0.8219537;-0.2958626;-0.53910035;-0.08156918;-0.35616785;-0.21621463;-0.53791547;-0.40423223;-0.40338093;-0.16235815;-0.3547869
-0.5960511;-0.5667262;-1.2272645;-0.5012286;-0.7403822;-0.20592391;-1.1750157;-0.655644;-0.68770975;-0.5826953;-0.8908338;-0.21380931;-1.0529057;-0.6621146;-0.78502876;-0.9678004;-0.95409006;-0.37106764;-0.6575677;-0.3477991;-0.3840757;-0.4636243;-1.0286245;-0.6488709;-0.7170191;-0.9363297;-0.89199054;-0.54818803;-0.24734515;-0.29936153
0.39428473;0.2690223;-0.25719938;0.33007836;0.29210612;-0.5601412;0.23345652;0.25539538;0.1429273;-0.29376206;-0.10289796;0.17971213;0.27127165;-0.64484346;0.43544677;0.13104814;0.14411142;-0.27882344;-0.03508054;0.077161275;0.23458679;0.3183578;-0.27339408;0.41616377;-0.050371956;-0.27618924;0.3424459;-0.48141563;0.25850353;0.31479812
-0.047931325;-0.111553535;-0.13981491;-0.20050743;-0.19387715;0.033433728;-0.3370316;-0.19568877;-0.19382848;-0.0653093;-0.42361072;0.023560332;0.019329924;0.083018646;-0.06176606;-0.2307156;-0.03401094;-0.007817864;-0.29287967;0.10897737;-0.3359487;0.09825601;0.06289899;-0.017814701;-0.5996002;-0.061325707;-0.07634583;-0.46350193;-0.022545645;0.09463429
0.41749668;-0.34322515;0.48631895;0.31782976;0.1686898;-0.020002786;-0.006374415;-0.22790575;0.7563124;0.5688973;0.7589548;0.26168224;-0.1847401;0.30439433;0.19942676;0.44413558;-0.091884136;0.30504552;0.22594737;0.43651846;-0.20921251;0.07358727;-0.10581302;0.14057119;-0.007952757;0.71374613;0.21501365;0.40614086;-0.058490474;0.44266787
-0.020232957;-0.24272165;0.322541;0.1220812;0.067199096;-0.13104871;-0.12785305;-0.09483645;0.07294911;-0.009993784;0.46111366;0.09193964;0.18695971;-0.14985584;0.4689331;-0.3856436;0.21515384;0.06134103;0.048879474;0.26056492;-0.25070614;0.14639524;-0.33236536;0.37744418;-0.011047751;-0.2564412;0.53270525;-0.49342734;-0.37474588;0.16800588
0.043073945;-0.58085644;-0.53536344;-0.43744153;-0.40613016;-0.4395526;-0.41837746;0.6337132;0.4555546;-0.43351611;0.684257;0.030910723;0.25927073;-0.39235076;-0.15455657;0.05147997;0.050609708;-0.11552265;-0.10278381;-0.43202055;-0.08362291;-0.06943957;-0.5413933;0.05961731;-0.086828396;0.40957183;0.20954587;0.12818614;-0.010885006;0.34786317
-0.05076062;-0.029389625;-0.23489366;-0.27668414;-0.25529674;-0.37094364;-0.6024987;-0.42176485;-0.2683926;-0.6614961;-0.4441475;-0.17152616;-0.21346703;-0.12568842;-0.33457303;-0.41715214;0.101534374;-0.15413336;0.051420223;-0.38052002;-0.27904284;-0.106729835;-0.32595363;-0.20919463;-0.4967088;-0.38199797;-0.3674601;0.23283845;0.06864755;-0.33146238
-0.037560575;-0.46931905;0.1482179;-0.16336748;-0.06128366;-0.18356322;-0.32279682;-0.072891414;-0.28378958;-0.2940637;-0.27877024;-0.044263024;0.032205023;0.12174118;0.1525639;-0.06833462;-0.12376703;0.108322226;0.12863463;-0.08382385;-0.24021295;-0.06077332;0.37450862;-0.09699385;-0.16197877;-0.1054582;-0.03676319;-0.032847743;-0.21368027;-0.116149634
